,NAME,state,county,median_household_income_2000,median_rent_2000,median_house_price_2000,year,unemployment_rate_2000
1888,"Maverick County, Texas",48,323,13093,323,45300,2000,0.17567989996874023
1889,"Mayagüez Municipio, Puerto Rico",72,097,34731,256,74300,2000,0.22947071087497478
1890,"Mayes County, Oklahoma",40,097,14809,394,63800,2000,0.05368897029362944
1891,"McClain County, Oklahoma",40,087,10334,446,72800,2000,0.03704251386321627
1892,"McCone County, Montana",30,055,809,406,45600,2000,0.022243713733075435
1893,"McCook County, South Dakota",46,087,2200,375,64600,2000,0.017605633802816902
1894,"McCormick County, South Carolina",45,065,3543,304,56200,2000,0.05830094392004442
1895,"McCracken County, Kentucky",21,145,27741,419,79800,2000,0.05958358652892826
1896,"McCreary County, Kentucky",21,147,6543,320,36600,2000,0.11298701298701298
1897,"McCulloch County, Texas",48,307,3288,386,39400,2000,0.06887532693984307
1898,"McCurtain County, Oklahoma",40,089,13296,302,45500,2000,0.07408184679958027
1899,"McDonald County, Missouri",29,119,8133,382,58100,2000,0.04234463830621447
1900,"McDonough County, Illinois",17,109,12390,393,60800,2000,0.11106778811340723
1901,"McDowell County, North Carolina",37,111,16586,411,64800,2000,0.04527750730282376
1902,"McDowell County, West Virginia",54,047,11196,260,20800,2000,0.1435846654406564
1903,"McDuffie County, Georgia",13,189,7980,389,65900,2000,0.07629736408566722
1904,"McHenry County, Illinois",17,111,89377,761,167400,2000,0.03463549282112366
1905,"McHenry County, North Dakota",38,049,2524,267,37700,2000,0.05092761004001455
1906,"McIntosh County, Georgia",13,191,4198,369,53500,2000,0.05634701254518393
1907,"McIntosh County, North Dakota",38,051,1468,280,29500,2000,0.02455661664392906
1908,"McIntosh County, Oklahoma",40,091,8095,375,55100,2000,0.06575237118687516
1909,"McKean County, Pennsylvania",42,083,18027,416,54200,2000,0.06026743968580513
1910,"McKenzie County, North Dakota",38,053,2161,274,46800,2000,0.06646294881588999
1911,"McKinley County, New Mexico",35,031,21441,374,44300,2000,0.17159785644199563
1912,"McLean County, Illinois",17,113,56792,533,109300,2000,0.060826119793179576
1913,"McLean County, Kentucky",21,149,3978,318,52000,2000,0.060665362035225046
1914,"McLean County, North Dakota",38,055,3848,291,51400,2000,0.05603148877054874
1915,"McLennan County, Texas",48,309,78926,499,66400,2000,0.0761070969892452
1916,"McLeod County, Minnesota",27,085,13478,465,105700,2000,0.038455526027825544
1917,"McMinn County, Tennessee",47,107,19755,409,76200,2000,0.053182327103608644
1918,"McMullen County, Texas",48,311,358,420,47400,2000,0.0169971671388102
1919,"McNairy County, Tennessee",47,109,9969,356,56900,2000,0.052386802386802385
1920,"McPherson County, Kansas",20,113,11204,416,83300,2000,0.04106187929717341
1921,"McPherson County, Nebraska",31,117,213,269,44700,2000,0.0
1922,"McPherson County, South Dakota",46,089,1239,253,26500,2000,0.02218570254724733
1923,"Meade County, Kansas",20,119,1736,395,55500,2000,0.029033793431699192
1924,"Meade County, Kentucky",21,163,9497,431,75500,2000,0.06653370562425209
1925,"Meade County, South Dakota",46,093,8837,468,78400,2000,0.03444866920152091
1926,"Meagher County, Montana",30,059,807,373,68400,2000,0.05439330543933055
1927,"Mecklenburg County, North Carolina",37,119,273561,693,139000,2000,0.05166865958112873
1928,"Mecklenburg County, Virginia",51,117,12901,375,73800,2000,0.06613392119041059
1929,"Mecosta County, Michigan",26,107,14898,470,86400,2000,0.11626496892526907
1930,"Medina County, Ohio",39,103,54538,625,145500,2000,0.03338960329675786
1931,"Medina County, Texas",48,325,12898,453,65900,2000,0.0520979020979021
1932,"Meeker County, Minnesota",27,093,8563,441,93700,2000,0.048028612790598654
1933,"Meigs County, Ohio",39,105,9236,351,55100,2000,0.09950798272918968
1934,"Meigs County, Tennessee",47,121,4304,365,71600,2000,0.06259189245956731
1935,"Mellette County, South Dakota",46,095,685,279,28700,2000,0.1152073732718894
1936,"Menard County, Illinois",17,129,4875,455,92700,2000,0.03869443213705509
1937,"Menard County, Texas",48,327,1004,339,34400,2000,0.034782608695652174
1938,"Mendocino County, California",06,045,33331,600,165000,2000,0.07242827991837715
1939,"Menifee County, Kentucky",21,165,2523,233,47100,2000,0.0831013916500994
1940,"Menominee County, Michigan",26,109,10541,353,65600,2000,0.050797211761878056
1941,"Menominee County, Wisconsin",55,078,1350,245,58000,2000,0.16548042704626334
1942,"Merced County, California",06,047,63933,518,110900,2000,0.1308521193382404
1943,"Mercer County, Illinois",17,131,6590,392,70900,2000,0.058706351066322944
1944,"Mercer County, Kentucky",21,167,8441,411,85000,2000,0.0363262508567512
1945,"Mercer County, Missouri",29,129,1601,286,40000,2000,0.038314176245210725
1946,"Mercer County, New Jersey",34,021,125787,727,143600,2000,0.07503092085923938
1947,"Mercer County, North Dakota",38,057,3354,325,61000,2000,0.05386202154480862
1948,"Mercer County, Ohio",39,107,14749,433,93500,2000,0.0321285140562249
1949,"Mercer County, Pennsylvania",42,085,46755,443,75100,2000,0.06035894943385357
1950,"Mercer County, West Virginia",54,055,26555,372,56200,2000,0.09770710911395322
1951,"Meriwether County, Georgia",13,199,8289,427,66800,2000,0.06957846622651091
1952,"Merrick County, Nebraska",31,121,3198,401,64900,2000,0.02968146718146718
1953,"Merrimack County, New Hampshire",33,013,51892,613,115100,2000,0.04324477487080539
1954,"Mesa County, Colorado",08,077,45840,527,113800,2000,0.056952485355075196
1955,"Metcalfe County, Kentucky",21,169,4009,310,52200,2000,0.06544968833481746
1956,"Miami County, Indiana",18,103,13679,452,69400,2000,0.036511977780349494
1957,"Miami County, Kansas",20,121,10397,499,116400,2000,0.024886724825860553
1958,"Miami County, Ohio",39,109,38525,522,112300,2000,0.03069815391076917
1959,"Miami-Dade County, Florida",12,086,777378,647,113200,2000,0.08729085576652011
1960,"Middlesex County, Connecticut",09,007,61288,701,163400,2000,0.04837420505751387
1961,"Middlesex County, Massachusetts",25,017,561506,835,244400,2000,0.03433201516268609
1962,"Middlesex County, New Jersey",34,023,265898,845,164400,2000,0.05176340672234109
1963,"Middlesex County, Virginia",51,119,4254,544,110400,2000,0.03910614525139665
1964,"Midland County, Michigan",26,111,31778,498,96300,2000,0.05105281156871366
1965,"Midland County, Texas",48,329,42751,464,68500,2000,0.05436910970811602
1966,"Mifflin County, Pennsylvania",42,087,18446,384,72300,2000,0.04108690559850082
1967,"Milam County, Texas",48,331,9185,390,53600,2000,0.04722735674676525
1968,"Millard County, Utah",49,027,3855,388,82600,2000,0.05839275390248603
1969,"Mille Lacs County, Minnesota",27,095,8648,409,94000,2000,0.053672817601135556
1970,"Miller County, Arkansas",05,091,15691,439,60200,2000,0.0676637783542138
1971,"Miller County, Georgia",13,201,2481,317,49000,2000,0.04022795843110962
1972,"Miller County, Missouri",29,131,9288,367,70000,2000,0.053437094682230867
1973,"Mills County, Iowa",19,129,5336,465,95200,2000,0.04832904884318766
1974,"Mills County, Texas",48,333,2000,369,62400,2000,0.026244343891402715
1975,"Milwaukee County, Wisconsin",55,079,377983,555,100500,2000,0.06893725196300522
1976,"Miner County, South Dakota",46,097,1220,333,31800,2000,0.01272984441301273
1977,"Mineral County, Colorado",08,079,381,500,129000,2000,0.028037383177570093
1978,"Mineral County, Montana",30,061,1592,418,87000,2000,0.07386990077177508
1979,"Mineral County, Nevada",32,021,2201,398,54900,2000,0.1290594685786588
1980,"Mineral County, West Virginia",54,057,10822,378,69700,2000,0.05827412788377105
1981,"Mingo County, West Virginia",54,059,11331,329,50500,2000,0.1078507363525634
1982,"Minidoka County, Idaho",16,067,6994,394,74500,2000,0.06530525420123379
1983,"Minnehaha County, South Dakota",46,099,58019,516,98000,2000,0.030046377962874266
1984,"Missaukee County, Michigan",26,113,5467,460,78400,2000,0.0648945648945649
1985,"Mississippi County, Arkansas",05,093,19309,422,51900,2000,0.08756911004102015
1986,"Mississippi County, Missouri",29,133,5379,327,45200,2000,0.0882054748225752
1987,"Missoula County, Montana",30,063,38493,530,128700,2000,0.0614406779661017
1988,"Mitchell County, Georgia",13,205,8040,337,55500,2000,0.06215105867481302
1989,"Mitchell County, Iowa",19,131,4317,334,70600,2000,0.03092392335420224
1990,"Mitchell County, Kansas",20,123,2867,346,56300,2000,0.04191447182101388
1991,"Mitchell County, North Carolina",37,121,6580,379,70400,2000,0.0409635274904736
1992,"Mitchell County, Texas",48,335,2832,389,32300,2000,0.03798297314996726
1993,"Mobile County, Alabama",01,097,150255,476,76600,2000,0.07553547523427041
1994,"Moca Municipio, Puerto Rico",72,099,12743,252,57100,2000,0.23861657128638966
1995,"Modoc County, California",06,049,3766,429,72900,2000,0.11942829457364341
1996,"Moffat County, Colorado",08,081,5003,453,96300,2000,0.05469090909090909
1997,"Mohave County, Arizona",04,015,62796,559,79500,2000,0.06962093391312364
1998,"Moniteau County, Missouri",29,135,5264,370,74500,2000,0.030442274554853533
1999,"Monmouth County, New Jersey",34,025,224447,759,195800,2000,0.045567522783761395
2000,"Mono County, California",06,051,5163,682,189500,2000,0.056584362139917695
2001,"Monona County, Iowa",19,133,4206,384,55100,2000,0.03768533772652389
2002,"Monongalia County, West Virginia",54,061,33477,453,83800,2000,0.07247663436166803
2003,"Monroe County, Alabama",01,099,9402,351,51900,2000,0.08361638361638361
2004,"Monroe County, Arkansas",05,095,4106,280,39100,2000,0.05344655344655345
2005,"Monroe County, Florida",12,087,35106,820,195700,2000,0.031114558145900816
2006,"Monroe County, Georgia",13,207,7723,461,87100,2000,0.03416350337931673
2007,"Monroe County, Illinois",17,133,10260,562,125900,2000,0.024969794603302457
2008,"Monroe County, Indiana",18,105,46939,560,107500,2000,0.04142221947755203
2009,"Monroe County, Iowa",19,135,3222,399,58000,2000,0.03720435822482062
2010,"Monroe County, Kentucky",21,171,4725,304,56000,2000,0.10044726052925829
2011,"Monroe County, Michigan",26,115,53850,549,126600,2000,0.034987181420600214
2012,"Monroe County, Mississippi",28,095,14601,362,59400,2000,0.06702076867987587
2013,"Monroe County, Missouri",29,137,3640,337,63300,2000,0.0447561790247161
2014,"Monroe County, New York",36,055,286820,612,98200,2000,0.060203125125183936
2015,"Monroe County, Ohio",39,111,6030,352,61500,2000,0.06773223611330907
2016,"Monroe County, Pennsylvania",42,089,49508,658,123900,2000,0.06556390536018318
2017,"Monroe County, Tennessee",47,123,15324,396,71900,2000,0.07431203093017967
2018,"Monroe County, West Virginia",54,063,5465,388,62000,2000,0.051875785316819245
2019,"Monroe County, Wisconsin",55,081,15452,455,79300,2000,0.04717114902869027
2020,"Montague County, Texas",48,337,7759,419,56300,2000,0.056009334889148193
2021,"Montcalm County, Michigan",26,117,22083,455,83300,2000,0.05484811837518674
2022,"Monterey County, California",06,053,121199,776,254800,2000,0.08473448094854132
2023,"Montezuma County, Colorado",08,083,9212,459,106400,2000,0.06900472275669058
2024,"Montgomery County, Alabama",01,101,86031,526,84900,2000,0.06483693591202123
2025,"Montgomery County, Arkansas",05,097,3765,321,53700,2000,0.06312375249500998
2026,"Montgomery County, Georgia",13,209,2947,323,50000,2000,0.03890840313428803
2027,"Montgomery County, Illinois",17,135,11525,388,55300,2000,0.05562026790914386
2028,"Montgomery County, Indiana",18,107,14595,477,88900,2000,0.039054790963386134
2029,"Montgomery County, Iowa",19,137,4892,361,58800,2000,0.04956822107081174
2030,"Montgomery County, Kansas",20,125,14902,401,47500,2000,0.04721675731975466
2031,"Montgomery County, Kentucky",21,173,8878,420,75900,2000,0.059200743494423794
2032,"Montgomery County, Maryland",24,031,324940,914,210600,2000,0.03149502329587968
2033,"Montgomery County, Mississippi",28,097,4707,347,48600,2000,0.06891812291380325
2034,"Montgomery County, Missouri",29,139,4782,385,69000,2000,0.06138411834721986
2035,"Montgomery County, New York",36,057,20028,464,64300,2000,0.057983556901774126
2036,"Montgomery County, North Carolina",37,123,9855,407,67500,2000,0.05065726194293042
2037,"Montgomery County, Ohio",39,113,229177,525,94800,2000,0.05274375525238257
2038,"Montgomery County, Pennsylvania",42,091,286255,757,158900,2000,0.04451476061391467
2039,"Montgomery County, Tennessee",47,125,48365,549,84500,2000,0.052189171595958456
2040,"Montgomery County, Texas",48,339,103447,617,95600,2000,0.045386328258608534
2041,"Montgomery County, Virginia",51,121,31054,535,101200,2000,0.05411167269504395
2042,"Montmorency County, Michigan",26,119,4477,431,77400,2000,0.12383177570093458
2043,"Montour County, Pennsylvania",42,093,7107,459,91500,2000,0.07219523217715512
2044,"Montrose County, Colorado",08,085,13008,521,112800,2000,0.050362862862862866
2045,"Moody County, South Dakota",46,101,2540,381,61600,2000,0.030407343660355707
2046,"Moore County, North Carolina",37,125,30807,528,111900,2000,0.0545502001044023
2047,"Moore County, Tennessee",47,127,2200,402,89700,2000,0.048864418444597386
2048,"Moore County, Texas",48,341,6810,406,53000,2000,0.04349276974416018
2049,"Mora County, New Mexico",35,033,2015,357,73200,2000,0.13121476166068682
2050,"Morehouse Parish, Louisiana",22,067,11410,362,46600,2000,0.1108958837772397
2051,"Morgan County, Alabama",01,103,43515,429,82800,2000,0.05407978495025108
2052,"Morgan County, Colorado",08,087,9511,482,94300,2000,0.0423442279826115
2053,"Morgan County, Georgia",13,211,5579,470,97600,2000,0.05094726062467998
2054,"Morgan County, Illinois",17,137,14021,420,73300,2000,0.060524473641699425
2055,"Morgan County, Indiana",18,109,24473,531,114400,2000,0.029490308686288585
2056,"Morgan County, Kentucky",21,175,4783,310,46300,2000,0.0843474611833823
2057,"Morgan County, Missouri",29,141,7847,367,76100,2000,0.04801670146137787
2058,"Morgan County, Ohio",39,115,5869,347,66800,2000,0.08394833948339483
2059,"Morgan County, Tennessee",47,129,7026,397,56000,2000,0.06959247648902821
2060,"Morgan County, Utah",49,029,2059,580,175400,2000,0.03810099788327789
2061,"Morgan County, West Virginia",54,065,6144,447,85300,2000,0.04070185531425284
2062,"Morovis Municipio, Puerto Rico",72,101,8793,269,61600,2000,0.23443983402489627
2063,"Morrill County, Nebraska",31,123,2149,370,50300,2000,0.05111940298507463
2064,"Morris County, Kansas",20,127,2556,368,52200,2000,0.028896103896103895
2065,"Morris County, New Jersey",34,027,169794,883,250400,2000,0.03527197380700062
2066,"Morris County, Texas",48,343,5235,364,44100,2000,0.06518166879678657
2067,"Morrison County, Minnesota",27,097,11836,404,86600,2000,0.05634856323630244
2068,"Morrow County, Ohio",39,117,11536,455,97100,2000,0.04281078382426361
2069,"Morrow County, Oregon",41,049,3784,473,82700,2000,0.10671024802922514
2070,"Morton County, Kansas",20,129,1282,413,63100,2000,0.03766921718658034
2071,"Morton County, North Dakota",38,059,9883,405,66800,2000,0.037418776607663004
2072,"Motley County, Texas",48,345,593,354,31700,2000,0.0218408736349454
2073,"Moultrie County, Illinois",17,139,5427,436,73400,2000,0.03342152903495335
2074,"Mountrail County, North Dakota",38,061,2573,337,40500,2000,0.05898491083676269
2075,"Mower County, Minnesota",27,099,15606,380,74400,2000,0.0390608875128999
2076,"Muhlenberg County, Kentucky",21,177,12395,330,51600,2000,0.07593475919372211
2077,"Multnomah County, Oregon",41,051,272356,633,156600,2000,0.06416421131033878
2078,"Murray County, Georgia",13,213,13305,446,68700,2000,0.04009484802759215
2079,"Murray County, Minnesota",27,101,3716,373,58100,2000,0.03649789029535865
2080,"Murray County, Oklahoma",40,099,5021,377,51500,2000,0.05675675675675676
2081,"Muscatine County, Iowa",19,139,15883,460,82200,2000,0.03939155763095843
2082,"Muscogee County, Georgia",13,215,69787,500,83100,2000,0.0628234696917865
2083,"Muskegon County, Michigan",26,121,63491,453,84400,2000,0.05412393346548307
2084,"Muskingum County, Ohio",39,119,32447,406,81400,2000,0.05770357352079672
2085,"Muskogee County, Oklahoma",40,101,26453,396,57100,2000,0.07280695793979751
2086,"Musselshell County, Montana",30,065,1865,350,64300,2000,0.07614942528735633
